Ciclo,Tempo_Total_Previsao,Tempo_Leitura,Tempo_Previsao_Rede,Tempo_Escrita,Entradas,Saidas
9030,0.018599748611450195,0.010093450546264648,0.0002028942108154297,0.008036375045776367,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9031,0.023936748504638672,0.013439416885375977,0.000194549560546875,0.010025739669799805,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9032,0.026613950729370117,0.017958641052246094,0.00028443336486816406,0.007838964462280273,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9033,0.0276186466217041,0.01685047149658203,0.00019931793212890625,0.010297775268554688,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9034,0.01759958267211914,0.010180234909057617,0.0001964569091796875,0.006943702697753906,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9035,0.025187969207763672,0.013375997543334961,0.00028395652770996094,0.011184930801391602,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9036,0.020711183547973633,0.011127233505249023,0.00019288063049316406,0.009122848510742188,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9037,0.030140161514282227,0.013505220413208008,0.0002338886260986328,0.016083478927612305,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9038,0.02966451644897461,0.018006086349487305,0.00019121170043945312,0.011194944381713867,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9039,0.025197744369506836,0.015530109405517578,0.00022721290588378906,0.008933544158935547,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9040,0.023155689239501953,0.013532400131225586,0.00019478797912597656,0.009144783020019531,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9041,0.02561020851135254,0.012326478958129883,0.00023174285888671875,0.012736082077026367,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9042,0.031186819076538086,0.021311283111572266,0.0003600120544433594,0.009134054183959961,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9043,0.02663445472717285,0.012495756149291992,0.00019097328186035156,0.013584136962890625,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9044,0.021130800247192383,0.012494325637817383,0.0002837181091308594,0.007907867431640625,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9045,0.020646095275878906,0.012323141098022461,0.0001933574676513672,0.007854938507080078,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9046,0.030423402786254883,0.014573812484741211,0.00019216537475585938,0.015386581420898438,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9047,0.02416825294494629,0.012421131134033203,0.000194549560546875,0.011277914047241211,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9048,0.024152517318725586,0.013506412506103516,0.00019311904907226562,0.010175943374633789,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9049,0.022879600524902344,0.01129603385925293,0.0001926422119140625,0.011120080947875977,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9050,0.02376699447631836,0.011274576187133789,0.0006847381591796875,0.011263847351074219,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9051,0.030048608779907227,0.020166873931884766,0.000396728515625,0.009084224700927734,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9052,0.018468379974365234,0.0091094970703125,0.0001914501190185547,0.008855819702148438,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9053,0.01893472671508789,0.010364055633544922,0.00020956993103027344,0.007964134216308594,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9054,0.024181365966796875,0.014102697372436523,0.00027561187744140625,0.009294986724853516,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9055,0.019272565841674805,0.010676860809326172,0.00021600723266601562,0.008077383041381836,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9056,0.03359222412109375,0.023943424224853516,0.00020575523376464844,0.009150981903076172,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9057,0.022860288619995117,0.011737585067749023,0.0002262592315673828,0.010539054870605469,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9058,0.01948261260986328,0.011526107788085938,0.0003619194030761719,0.007086992263793945,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9059,0.022626161575317383,0.01270294189453125,0.0003509521484375,0.009279012680053711,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9060,0.022263526916503906,0.01363372802734375,0.00020837783813476562,0.008130788803100586,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9061,0.03220510482788086,0.022418737411499023,0.00021076202392578125,0.009282112121582031,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9062,0.022430896759033203,0.010219573974609375,0.0002396106719970703,0.011500835418701172,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9063,0.020205259323120117,0.01261448860168457,0.00020742416381835938,0.00704646110534668,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9064,0.02416396141052246,0.013387680053710938,0.0002753734588623047,0.010211944580078125,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9065,0.034287452697753906,0.015726089477539062,0.0002079010009765625,0.01806497573852539,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9066,0.026785850524902344,0.014980792999267578,0.00020551681518554688,0.01130986213684082,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9067,0.02022385597229004,0.011741399765014648,0.0002911090850830078,0.007853507995605469,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9068,0.0231173038482666,0.014617681503295898,0.0001933574676513672,0.008028984069824219,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9069,0.023266077041625977,0.01227712631225586,0.000274658203125,0.010428905487060547,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9070,0.03217911720275879,0.01909327507019043,0.00019788742065429688,0.012598752975463867,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9071,0.026519060134887695,0.014658451080322266,0.00021982192993164062,0.011350870132446289,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9072,0.0275118350982666,0.014737129211425781,0.000194549560546875,0.012288808822631836,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9073,0.02335333824157715,0.010438203811645508,0.0002338886260986328,0.012409210205078125,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9074,0.027684926986694336,0.019182443618774414,0.00019359588623046875,0.008035898208618164,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9075,0.02161717414855957,0.011094808578491211,0.0001914501190185547,0.01006770133972168,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9076,0.019783735275268555,0.011403083801269531,0.0001933574676513672,0.007917165756225586,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9077,0.02053213119506836,0.010082244873046875,0.00019216537475585938,0.00998830795288086,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9078,0.025861024856567383,0.01586747169494629,0.0003085136413574219,0.009300708770751953,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9079,0.03190803527832031,0.017844438552856445,0.00019431114196777344,0.013430595397949219,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9080,0.02083110809326172,0.011439800262451172,0.00019407272338867188,0.008916616439819336,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9081,0.023198604583740234,0.012531280517578125,0.00019097328186035156,0.010206460952758789,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9082,0.026406526565551758,0.014566898345947266,0.0001914501190185547,0.01137542724609375,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9083,0.03772282600402832,0.01694488525390625,0.00031828880310058594,0.02009892463684082,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
9084,0.02085423469543457,0.01005101203918457,0.00021266937255859375,0.010216712951660156,"[339.942138671875, 373.0, 1291.617431640625, 59.85832214355469, 140.2007293701172, 0.0, 1.0]","[1.679595879977569e-05, 0.40942177176475525, 3.09243296214845e-05, 0.0811757817864418, 0.504910409450531, 0.0044442880898714066]"
