params,num_parameters,num_epochs,epoch_train_time,training_time,backpropagation_time,loss_min,max_cpu_usage,max_ram_usage,accuracy,f1_score,precision,recall,confusion_matrix
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",35718,128,0.6193187236785889,79.20577335357666,1.3698051112462144,0.6853093504905701,0.0,31.0,73.88111283912217,0.700002403943266,0.7122877732827183,0.7388111283912216,"[[1641, 173, 35, 5, 40, 0], [102, 39, 4, 35, 1627, 145], [3, 9, 1564, 9, 49, 273], [0, 2, 0, 1960, 15, 18], [0, 24, 0, 12, 1851, 0], [0, 2, 1, 8, 432, 1496]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",35718,128,0.6812005043029785,79.8119752407074,1.3950791786224144,0.6362932324409485,0.8,31.0,78.58994297563504,0.7423326727692331,0.7554569573439068,0.7858994297563504,"[[1881, 11, 0, 0, 2, 0], [59, 68, 36, 21, 1634, 134], [22, 7, 1793, 0, 1, 84], [0, 9, 0, 1930, 54, 2], [0, 40, 0, 0, 1826, 21], [20, 110, 65, 0, 146, 1598]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",35718,128,0.6041684150695801,78.51348757743835,1.3523056938503328,0.041364237666130066,0.8,31.0,98.08190772420943,0.9804372037457494,0.9813333688857913,0.9808190772420944,"[[1894, 0, 0, 0, 0, 0], [48, 1741, 23, 15, 44, 81], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 11, 1928]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",35718,128,0.5950651168823242,78.51082921028137,1.3597162327219767,0.10978739708662033,0.0,31.0,95.68861240711941,0.9556514804410674,0.958459668926843,0.9568861240711941,"[[1894, 0, 0, 0, 0, 0], [61, 1562, 27, 23, 135, 144], [33, 0, 1860, 9, 0, 5], [0, 11, 0, 1984, 0, 0], [0, 20, 0, 0, 1838, 29], [0, 0, 2, 0, 0, 1937]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",35718,128,0.6254775524139404,79.41156530380249,1.3942235864657724,0.05259920284152031,0.8,31.0,97.12286158631416,0.9705024431051513,0.9720941830263089,0.9712286158631416,"[[1894, 0, 0, 0, 0, 0], [40, 1660, 28, 29, 86, 109], [0, 0, 1902, 5, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 9, 0, 0, 1878, 0], [0, 0, 7, 0, 20, 1912]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",35718,128,0.5968501567840576,80.1162383556366,1.410977626785389,0.023059003055095673,0.0,31.0,98.81631242439951,0.9880292068615025,0.9883825143349299,0.9881631242439952,"[[1894, 0, 0, 0, 0, 0], [21, 1822, 8, 15, 26, 60], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",35718,128,0.63661789894104,80.74569010734558,1.433441446301687,0.05753680691123009,0.0,31.0,97.64126490409538,0.9759111007139417,0.9771097642175357,0.9764126490409538,"[[1893, 0, 0, 1, 0, 0], [30, 1704, 20, 19, 72, 107], [0, 0, 1907, 0, 0, 0], [0, 9, 0, 1986, 0, 0], [0, 0, 0, 0, 1883, 4], [0, 0, 4, 0, 7, 1928]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",35718,128,0.6855690479278564,81.37703657150269,1.4480119313818316,0.0379614531993866,2.5,31.0,98.30654916191463,0.9827731327874554,0.9835267768378562,0.9830654916191464,"[[1894, 0, 0, 0, 0, 0], [19, 1763, 19, 18, 50, 83], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0}",136966,128,0.5834336280822754,77.39832401275635,1.2953082686135782,0.8908873200416565,0.0,31.0,56.46276136167271,0.5043855255771472,0.5404561016297695,0.5646276136167272,"[[1695, 85, 12, 0, 5, 97], [18, 11, 60, 5, 2, 1856], [0, 25, 1760, 25, 8, 89], [0, 0, 0, 1130, 0, 865], [0, 2, 152, 0, 0, 1733], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0005}",136966,128,0.6064331531524658,77.83037376403809,1.3248304018328863,0.6116057634353638,0.0,31.0,81.04371867979955,0.7542043456600889,0.7918952187907873,0.8104371867979955,"[[1862, 3, 0, 3, 0, 26], [57, 33, 32, 20, 1587, 223], [17, 0, 1871, 0, 0, 19], [0, 0, 31, 1927, 25, 12], [0, 33, 6, 0, 1787, 61], [10, 0, 29, 0, 0, 1900]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0001}",136966,128,0.598456621170044,77.66667985916138,1.3236087844681346,0.5414540767669678,0.0,31.0,79.22066701226888,0.7601301554953777,0.773489328347406,0.7922066701226887,"[[1824, 40, 1, 0, 0, 29], [50, 163, 13, 16, 1574, 136], [2, 38, 1781, 0, 0, 86], [0, 27, 7, 1922, 33, 6], [0, 42, 0, 0, 1843, 2], [2, 204, 32, 0, 65, 1636]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0}",136966,128,0.5781629085540771,77.31424975395203,1.2990150971142627,0.042562536895275116,0.0,31.0,97.89182650768964,0.978538733866378,0.9795999656647228,0.9789182650768965,"[[1894, 0, 0, 0, 0, 0], [24, 1732, 19, 15, 70, 92], [0, 0, 1899, 8, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 16, 1923]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0005}",136966,128,0.5846884250640869,78.3458833694458,1.3336642794516864,0.11801975220441818,0.8,31.0,95.11836875756005,0.9501166049833151,0.9534701858611099,0.9511836875756005,"[[1860, 0, 6, 28, 0, 0], [52, 1573, 31, 36, 119, 141], [0, 0, 1833, 74, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 11, 0, 23, 1817, 36], [0, 0, 8, 0, 0, 1931]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0001}",136966,128,0.594268798828125,78.97636008262634,1.3410499247398167,0.06039796769618988,2.5,31.0,97.29566269224124,0.9723765863477137,0.9738654551675939,0.9729566269224122,"[[1893, 0, 0, 1, 0, 0], [36, 1680, 19, 17, 84, 116], [0, 0, 1907, 0, 0, 0], [0, 10, 0, 1985, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 3, 0, 27, 1909]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0}",136966,128,0.579901933670044,77.9776918888092,1.3111383854848904,0.013348524458706379,2.5,31.0,99.13599447036461,0.9912894525885634,0.9914776048785255,0.9913599447036461,"[[1894, 0, 0, 0, 0, 0], [12, 1857, 7, 14, 17, 45], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0005}",136966,128,0.6040153503417969,77.50398206710815,1.3145741939709332,0.06215982511639595,2.5,31.0,97.77086573354069,0.9773507489859121,0.9781108811866172,0.9777086573354069,"[[1893, 0, 0, 1, 0, 0], [25, 1737, 25, 17, 47, 101], [0, 0, 1907, 0, 0, 0], [0, 10, 0, 1985, 0, 0], [0, 11, 0, 0, 1868, 8], [0, 0, 9, 0, 4, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",136966,128,0.6218926906585693,79.00544023513794,1.3402878353114944,0.019794728606939316,1.7,31.0,98.87679281147399,0.9886300301579126,0.988987337996735,0.9887679281147399,"[[1894, 0, 0, 0, 0, 0], [21, 1822, 11, 13, 24, 61], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0}",11558,128,0.6138722896575928,82.13643312454224,1.4179078913525323,1.7398110628128052,0.8,31.0,16.753067219630207,0.0480784390422008,0.028066526126544814,0.16753067219630205,"[[0, 0, 0, 0, 0, 1894], [0, 0, 0, 0, 0, 1952], [0, 0, 0, 0, 0, 1907], [0, 0, 0, 0, 0, 1995], [0, 0, 0, 0, 0, 1887], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0005}",11558,128,0.6296899318695068,83.09505653381348,1.4604137315111265,1.4338769912719727,4.9,31.0,31.449801278728184,0.16204446229355202,0.1107712704744524,0.31449801278728184,"[[1733, 0, 161, 0, 0, 0], [1805, 0, 147, 0, 0, 0], [0, 0, 1907, 0, 0, 0], [3, 0, 1992, 0, 0, 0], [1751, 0, 136, 0, 0, 0], [1866, 0, 73, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0001}",11558,128,0.6135072708129883,83.59939622879028,1.4715954990676754,1.7147486209869385,0.0,31.0,16.47658545014688,0.0466150114285737,0.02714778680959919,0.1647658545014688,"[[0, 0, 1894, 0, 0, 0], [0, 0, 1952, 0, 0, 0], [0, 0, 1907, 0, 0, 0], [0, 0, 1995, 0, 0, 0], [0, 0, 1887, 0, 0, 0], [0, 0, 1939, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0}",11558,128,0.6107296943664551,83.25388383865356,1.435685748471081,0.1387452930212021,0.0,31.0,96.09469500604804,0.9598287051502468,0.9627622828601535,0.9609469500604804,"[[1891, 0, 0, 3, 0, 0], [29, 1576, 32, 29, 163, 123], [0, 3, 1904, 0, 0, 0], [0, 0, 18, 1977, 0, 0], [0, 0, 0, 0, 1871, 16], [0, 9, 10, 0, 17, 1903]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0005}",11558,128,0.6273517608642578,83.30000019073486,1.466274179147752,0.16934359073638916,2.5,31.0,95.67997235182305,0.9554819367660139,0.9588333334522702,0.9567997235182305,"[[1894, 0, 0, 0, 0, 0], [58, 1545, 19, 21, 148, 161], [14, 0, 1893, 0, 0, 0], [0, 7, 15, 1973, 0, 0], [0, 14, 0, 0, 1833, 40], [0, 0, 3, 0, 0, 1936]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0001}",11558,128,0.7738173007965088,94.52273774147034,1.7682998363978297,0.08785215765237808,0.8,31.0,96.48349749438397,0.9638374945798678,0.9662884272555026,0.9648349749438396,"[[1894, 0, 0, 0, 0, 0], [38, 1602, 34, 25, 112, 141], [0, 0, 1905, 2, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 12, 0, 0, 1843, 32], [0, 0, 11, 0, 0, 1928]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0}",11558,128,0.7421104907989502,98.43194723129272,1.9077334799983883,0.07487645745277405,5.6,30.9,97.75358562294798,0.977039135328082,0.9783821989827742,0.9775358562294799,"[[1894, 0, 0, 0, 0, 0], [32, 1704, 10, 26, 63, 117], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 12, 1927]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0005}",11558,128,0.7538814544677734,98.95522165298462,1.9398921308267183,0.12234273552894592,0.0,30.9,97.07102125453603,0.9698638525828709,0.9718894758155033,0.9707102125453603,"[[1893, 0, 0, 1, 0, 0], [39, 1638, 28, 27, 86, 134], [0, 0, 1906, 1, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 2, 0, 0, 1884, 1], [0, 0, 9, 0, 11, 1919]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11558,128,0.7837350368499756,98.04464554786682,1.9120131079004614,0.06746968626976013,0.0,30.9,97.55486435113184,0.9749219412579044,0.9764914579513094,0.9755486435113184,"[[1894, 0, 0, 0, 0, 0], [33, 1680, 26, 22, 72, 119], [0, 0, 1906, 1, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 10, 1929]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0}",43590,128,0.6925930976867676,92.26757168769836,1.6659900587237342,1.7843230962753296,4.1,30.9,16.865387938482808,0.048678452248881315,0.02844413103155213,0.16865387938482806,"[[0, 1894, 0, 0, 0, 0], [0, 1952, 0, 0, 0, 0], [0, 1907, 0, 0, 0, 0], [0, 1995, 0, 0, 0, 0], [0, 1887, 0, 0, 0, 0], [0, 1939, 0, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0005}",43590,128,0.6785690784454346,92.81567025184631,1.700782747064506,1.5729801654815674,0.0,30.9,16.865387938482808,0.048678452248881315,0.02844413103155213,0.16865387938482806,"[[0, 1894, 0, 0, 0, 0], [0, 1952, 0, 0, 0, 0], [0, 1907, 0, 0, 0, 0], [0, 1995, 0, 0, 0, 0], [0, 1887, 0, 0, 0, 0], [0, 1939, 0, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0001}",43590,128,0.6983766555786133,93.67823266983032,1.7161384760016236,1.7808475494384766,0.0,30.9,17.236910316226023,0.050685586382004454,0.02971110772496191,0.17236910316226023,"[[0, 0, 0, 1894, 0, 0], [0, 0, 0, 1952, 0, 0], [0, 0, 0, 1907, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 1887, 0, 0], [0, 0, 0, 1939, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0}",43590,128,0.6865434646606445,92.58196544647217,1.6817224124518548,0.05827140435576439,0.0,30.9,97.45982374287196,0.9740135371755533,0.975493464026773,0.9745982374287195,"[[1893, 0, 0, 1, 0, 0], [29, 1682, 24, 12, 102, 103], [0, 4, 1903, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 5, 0, 0, 14, 1920]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0005}",43590,128,0.6948075294494629,94.01657581329346,1.7305885786344992,0.13397859036922455,0.0,30.9,95.74045273889753,0.9562832298699268,0.9597718207662307,0.9574045273889753,"[[1882, 0, 0, 1, 0, 11], [56, 1565, 26, 21, 124, 160], [11, 0, 1896, 0, 0, 0], [0, 0, 18, 1977, 0, 0], [0, 0, 0, 0, 1850, 37], [13, 0, 15, 0, 0, 1911]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0001}",43590,128,0.7252776622772217,93.04300808906555,1.7041314228628222,0.09346874803304672,1.7,30.9,96.85501987212719,0.9677173837476184,0.9695075326872278,0.9685501987212718,"[[1894, 0, 0, 0, 0, 0], [40, 1632, 26, 20, 86, 148], [1, 0, 1899, 0, 0, 7], [0, 0, 0, 1995, 0, 0], [0, 26, 0, 0, 1859, 2], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0}",43590,128,0.685020923614502,93.18208050727844,1.6939957209384244,0.019604837521910667,0.8,30.9,98.71263176084327,0.9869554898073772,0.9873951980883569,0.9871263176084327,"[[1894, 0, 0, 0, 0, 0], [22, 1807, 8, 19, 30, 66], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 4, 1935]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0005}",43590,128,0.7094957828521729,96.05370140075684,1.7714188922999314,0.0514291487634182,3.4,31.0,97.83134612061517,0.9778461002135308,0.9790210233604759,0.9783134612061517,"[[1893, 0, 0, 1, 0, 0], [29, 1715, 27, 20, 59, 102], [0, 0, 1903, 0, 0, 4], [0, 0, 0, 1995, 0, 0], [0, 1, 0, 0, 1886, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0001}",43590,128,0.7565791606903076,100.50459742546082,1.8497070102072553,0.03598975017666817,0.0,31.0,98.56575082080525,0.9854521851255198,0.9859646618980462,0.9856575082080525,"[[1894, 0, 0, 0, 0, 0], [23, 1794, 10, 20, 42, 63], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0}",169094,128,0.7274739742279053,94.6888575553894,1.693632947641183,1.7811447381973267,0.0,31.0,16.36426473129428,0.04602601336660434,0.02677891601958819,0.1636426473129428,"[[1894, 0, 0, 0, 0, 0], [1952, 0, 0, 0, 0, 0], [1907, 0, 0, 0, 0, 0], [1995, 0, 0, 0, 0, 0], [1887, 0, 0, 0, 0, 0], [1939, 0, 0, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",169094,128,0.7246360778808594,95.49979758262634,1.7293835398406614,1.239609718322754,0.0,30.9,16.303784344219803,0.04571018655009697,0.02658133839428268,0.16303784344219804,"[[0, 0, 0, 0, 1894, 0], [0, 0, 0, 0, 1952, 0], [0, 0, 0, 0, 1907, 0], [0, 0, 0, 0, 1995, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 1939, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",169094,128,0.7287595272064209,90.68288469314575,1.6392407249350573,1.5546460151672363,0.0,30.9,16.36426473129428,0.04602601336660434,0.02677891601958819,0.1636426473129428,"[[1894, 0, 0, 0, 0, 0], [1952, 0, 0, 0, 0, 0], [1907, 0, 0, 0, 0, 0], [1995, 0, 0, 0, 0, 0], [1887, 0, 0, 0, 0, 0], [1939, 0, 0, 0, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",169094,128,0.7024574279785156,94.2611346244812,1.6708440708192014,0.08725579082965851,0.0,30.9,96.80317954034906,0.9674780079011187,0.9698326564879501,0.9680317954034906,"[[1894, 0, 0, 0, 0, 0], [37, 1657, 26, 24, 83, 125], [0, 0, 1892, 0, 0, 15], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1827, 60], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",169094,128,0.7285251617431641,97.38364911079407,1.7521642457220437,0.13037149608135223,0.8,30.9,96.17245550371523,0.9607314508091769,0.9629404910799857,0.9617245550371523,"[[1891, 0, 0, 3, 0, 0], [42, 1599, 28, 26, 110, 147], [2, 0, 1905, 0, 0, 0], [0, 0, 14, 1981, 0, 0], [0, 23, 0, 0, 1860, 4], [0, 0, 9, 1, 34, 1895]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",169094,128,0.7247741222381592,94.20618224143982,1.694354861563082,0.07504510134458542,0.0,30.9,96.82045965094177,0.9673369391754986,0.9696122993851535,0.9682045965094177,"[[1894, 0, 0, 0, 0, 0], [41, 1623, 17, 23, 94, 154], [0, 0, 1900, 7, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 7, 0, 0, 1880, 0], [0, 0, 0, 0, 25, 1914]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",169094,128,0.6704854965209961,90.70709180831909,1.6074270956753367,0.016281455755233765,0.0,30.9,98.94591325384482,0.9893515396128632,0.9896405064700257,0.9894591325384482,"[[1894, 0, 0, 0, 0, 0], [22, 1835, 5, 14, 21, 55], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",169094,128,0.7655227184295654,86.22946333885193,1.5348247792674692,0.04680925980210304,0.0,30.9,98.15102816658026,0.9811498669138888,0.9819944692494813,0.9815102816658027,"[[1894, 0, 0, 0, 0, 0], [33, 1747, 25, 21, 41, 85], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 9, 1930]]"
"{'batch_size': 256, 'dropout_prob': 0.5, 'epochs': 128, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",169094,128,0.7507939338684082,85.31909584999084,1.5220716492741146,0.02446381188929081,0.0,30.9,98.7990323138068,0.9878509381683884,0.9882134544927765,0.9879903231380681,"[[1893, 0, 0, 1, 0, 0], [19, 1820, 7, 20, 26, 60], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 6, 1933]]"
"{'batch_size': 256, 'dropout_prob': 0.7, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0}",1798,64,0.6506481170654297,36.150704860687256,1.151674092639217,0.4178316593170166,15.4,30.9,90.7983411093831,0.9045047494172496,0.9106495170690562,0.907983411093831,"[[1878, 13, 0, 1, 2, 0], [55, 1205, 29, 17, 504, 142], [13, 1, 1868, 7, 0, 18], [0, 13, 0, 1982, 0, 0], [0, 86, 0, 0, 1772, 29], [0, 88, 6, 0, 41, 1804]]"
"{'batch_size': 256, 'dropout_prob': 0.7, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",1798,64,0.641442060470581,35.574376821517944,1.1575964192000543,0.5904859304428101,0.0,30.9,88.86296872299982,0.8840375718861531,0.8932434703651263,0.8886296872299982,"[[1843, 9, 18, 3, 0, 21], [54, 1160, 43, 34, 466, 195], [4, 0, 1868, 13, 0, 22], [0, 20, 99, 1873, 3, 0], [0, 97, 54, 0, 1688, 48], [22, 0, 24, 5, 35, 1853]]"
"{'batch_size': 256, 'dropout_prob': 0.7, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",1798,64,0.6354804039001465,36.123204708099365,1.1769200968478926,0.5483867526054382,0.0,30.9,89.77017452911699,0.8893391873464852,0.9086053891889256,0.8977017452911699,"[[1894, 0, 0, 0, 0, 0], [111, 1000, 37, 21, 609, 174], [34, 0, 1869, 0, 1, 3], [3, 24, 15, 1953, 0, 0], [0, 11, 0, 0, 1804, 72], [21, 16, 32, 0, 0, 1870]]"
"{'batch_size': 256, 'dropout_prob': 0.7, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0}",1798,64,0.7129921913146973,35.425530195236206,1.1357020648474192,0.07064284384250641,0.0,30.9,97.10558147572145,0.970486589297777,0.9720201348526437,0.9710558147572145,"[[1891, 0, 0, 0, 0, 3], [26, 1674, 23, 19, 99, 111], [0, 0, 1907, 0, 0, 0], [0, 9, 0, 1986, 0, 0], [0, 10, 0, 0, 1842, 35], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.7, 'epochs': 64, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",1798,64,0.6411759853363037,35.821996450424194,1.171087218417647,0.18450915813446045,0.0,30.9,94.52220494211163,0.9433377707938029,0.9469197518317923,0.9452220494211163,"[[1891, 0, 0, 3, 0, 0], [55, 1474, 42, 25, 217, 139], [10, 0, 1893, 4, 0, 0], [0, 23, 25, 1947, 0, 0], [0, 29, 0, 0, 1822, 36], [0, 0, 26, 0, 0, 1913]]"
