params,num_parameters,accuracy,loss_list,training_time,backpropagation_time,max_cpu_usage,max_ram_usage
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.001, 'weight_decay': 0.001}",256,68.16139623293589,"[1.6143172979354858, 1.678074598312378, 1.4892642498016357, 1.336753010749817, 1.4651302099227905, 1.551194429397583, 1.1687086820602417, 1.2661234140396118, 1.1638991832733154, 1.595215916633606, 1.3329837322235107, 1.3818129301071167, 1.0066967010498047, 1.1784695386886597, 1.2455353736877441, 1.136156439781189, 0.8682072162628174, 0.986553430557251, 1.30082368850708, 1.2787679433822632, 1.1453830003738403, 1.0428754091262817, 1.1062527894973755, 0.8901315927505493, 0.9189331531524658, 1.0362776517868042, 0.8972835540771484, 1.1227326393127441, 1.3368496894836426, 1.104538917541504, 0.9018218517303467, 1.0138047933578491, 1.3759394884109497, 1.1399116516113281, 1.0978671312332153, 1.3679534196853638, 1.1106915473937988, 1.204958438873291, 0.7485764026641846, 1.2166956663131714, 0.9988563656806946, 1.3238555192947388, 1.1525769233703613, 1.3797056674957275, 1.1242293119430542, 0.7819294333457947, 1.2819440364837646, 1.1286219358444214, 0.8784378170967102, 0.9994118213653564, 1.0391310453414917, 1.2706525325775146, 0.9552693963050842, 0.8940557241439819, 1.0021207332611084, 1.118375301361084, 1.3609099388122559, 0.9919727444648743, 1.164376139640808, 1.4502326250076294, 1.0156937837600708, 1.0556578636169434, 0.9638670086860657, 0.9191702008247375, 1.232949137687683, 1.1176177263259888, 0.9351956844329834, 0.9224881529808044, 0.9317882061004639, 1.5273730754852295, 0.7185763120651245, 0.9208847284317017, 0.9927210211753845, 1.3833271265029907, 0.9844465255737305, 0.9526039361953735, 1.1381406784057617, 0.9182983636856079, 0.9537023901939392, 1.2350949048995972, 1.1025023460388184, 1.3864879608154297, 0.8806495070457458, 0.8960069417953491, 1.0006024837493896, 1.33753502368927, 1.1146581172943115, 1.0232596397399902, 1.2085920572280884, 1.1254456043243408, 0.9499360918998718, 0.8228981494903564, 1.2430880069732666, 1.051921010017395, 1.2343344688415527, 1.2339730262756348, 1.218985676765442, 0.8847530484199524, 1.096571922302246, 1.3104891777038574]",215.8782148361206,0.717137482284841,2.6,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0}",256,82.33108691895629,"[1.9436379671096802, 2.1795156002044678, 1.6405984163284302, 1.7651127576828003, 1.6425704956054688, 1.7310031652450562, 1.654316782951355, 1.634669542312622, 1.8036857843399048, 1.46613347530365, 1.6750996112823486, 1.504549503326416, 1.559403896331787, 1.531339168548584, 1.456591010093689, 1.4488602876663208, 1.5638560056686401, 1.4641633033752441, 1.4043856859207153, 1.4260985851287842, 1.4826966524124146, 1.5743046998977661, 1.450162410736084, 1.3001893758773804, 1.5836974382400513, 1.5357798337936401, 1.4630584716796875, 1.370192527770996, 1.2189748287200928, 1.1270114183425903, 1.2346526384353638, 1.6097369194030762, 1.2774522304534912, 1.4523917436599731, 1.2923067808151245, 1.180946946144104, 1.3401581048965454, 1.25995934009552, 1.1296772956848145, 1.3984023332595825, 1.233065128326416, 1.3907941579818726, 1.43968665599823, 1.3394207954406738, 1.421355128288269, 1.3832600116729736, 1.6976189613342285, 1.517938256263733, 1.2590177059173584, 1.3560128211975098, 1.3371855020523071, 1.258920669555664, 1.528893232345581, 1.4396671056747437, 1.3956416845321655, 1.4559680223464966, 1.4062498807907104, 1.0992013216018677, 1.2792526483535767, 1.352994441986084, 1.6480785608291626, 0.9321193099021912, 1.183652400970459, 1.4931693077087402, 1.0869122743606567, 1.3782987594604492, 1.1607755422592163, 1.2763009071350098, 1.1498017311096191, 1.2157496213912964, 1.3047817945480347, 1.2682414054870605, 1.1263837814331055, 1.2110880613327026, 1.2234458923339844, 1.2551966905593872, 1.094657063484192, 0.9841374754905701, 1.4580104351043701, 1.048977017402649, 1.279371976852417, 1.5335582494735718, 1.2580610513687134, 1.1415791511535645, 1.0994582176208496, 1.3887778520584106, 1.0207829475402832, 1.1375889778137207, 1.2060872316360474, 1.1321568489074707, 0.7916328310966492, 1.2188135385513306, 1.136475682258606, 1.0815931558609009, 0.9592384099960327, 0.8643329739570618, 1.2143421173095703, 1.0732959508895874, 1.134353756904602, 1.441402554512024]",213.99155187606812,0.6888243539557273,2.5,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0001}",256,78.23570070848453,"[2.034538507461548, 2.046360969543457, 1.7565739154815674, 1.6194987297058105, 1.726508378982544, 1.5650055408477783, 1.9213321208953857, 1.6579605340957642, 1.705170750617981, 1.6427513360977173, 1.7443180084228516, 1.465919852256775, 1.4332314729690552, 1.2673083543777466, 1.7128573656082153, 1.4006816148757935, 1.426278829574585, 1.5848056077957153, 1.4049992561340332, 1.5745993852615356, 1.4234027862548828, 1.37327241897583, 1.7544608116149902, 1.4213149547576904, 1.2423633337020874, 1.228622317314148, 1.3371011018753052, 1.3662922382354736, 1.5290863513946533, 1.3200912475585938, 1.4325720071792603, 1.4096325635910034, 1.4092835187911987, 1.3908777236938477, 1.615078330039978, 1.1662979125976562, 1.5693309307098389, 1.1192615032196045, 1.3227535486221313, 1.4596630334854126, 1.295301914215088, 1.1685307025909424, 1.4851124286651611, 1.4521222114562988, 1.254753589630127, 1.266882061958313, 1.3193892240524292, 1.141495943069458, 1.2793641090393066, 1.4175435304641724, 1.2500063180923462, 0.992731511592865, 1.093286395072937, 1.1657497882843018, 1.3714278936386108, 1.198038935661316, 1.2529006004333496, 1.4223177433013916, 1.0979994535446167, 1.3702106475830078, 1.1003506183624268, 1.2913414239883423, 1.3615971803665161, 1.3933796882629395, 1.0086077451705933, 1.1343274116516113, 1.5483418703079224, 1.3192367553710938, 1.0020302534103394, 1.209652066230774, 1.10976243019104, 1.3707764148712158, 1.284927487373352, 1.367123007774353, 0.9931786060333252, 1.2190734148025513, 1.2344416379928589, 1.2273024320602417, 1.431755542755127, 1.1744624376296997, 1.0453476905822754, 1.0747917890548706, 1.5452144145965576, 0.9733229279518127, 1.6521129608154297, 1.2377310991287231, 1.339836835861206, 1.457377314567566, 1.1151518821716309, 1.0741417407989502, 1.3833227157592773, 0.9617747664451599, 0.874107301235199, 1.112398624420166, 1.3714957237243652, 1.2606723308563232, 1.3512696027755737, 1.269026279449463, 1.1998027563095093, 1.3000566959381104]",215.30077362060547,0.7145937338718393,2.2,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.001}",256,79.55762916882668,"[2.107069969177246, 2.0563864707946777, 1.6282023191452026, 1.8579354286193848, 1.693789005279541, 1.8168575763702393, 1.6327595710754395, 1.7674463987350464, 1.589174747467041, 1.6119389533996582, 1.549473524093628, 1.4972530603408813, 1.65278959274292, 1.4477150440216064, 1.336985468864441, 1.6008282899856567, 1.443822979927063, 1.4424587488174438, 1.3698920011520386, 1.4793645143508911, 1.3458328247070312, 1.4664088487625122, 1.7084113359451294, 1.3129101991653442, 1.5923285484313965, 1.3914557695388794, 1.2956503629684448, 1.2956721782684326, 1.4992103576660156, 1.415268898010254, 1.2913627624511719, 1.2190269231796265, 1.3260159492492676, 1.3088921308517456, 1.3365743160247803, 1.4458627700805664, 1.221134901046753, 1.1184519529342651, 1.3905351161956787, 1.1263021230697632, 1.053668737411499, 1.4285818338394165, 1.323030948638916, 1.2528754472732544, 1.3474417924880981, 1.2357248067855835, 1.1267021894454956, 1.10309636592865, 1.1770132780075073, 1.1136962175369263, 1.4489868879318237, 1.2992405891418457, 1.1221671104431152, 1.252215027809143, 1.359310269355774, 1.4563357830047607, 1.1090056896209717, 1.2469346523284912, 1.0307353734970093, 1.2810488939285278, 1.360916256904602, 1.3836947679519653, 1.2623785734176636, 1.3995120525360107, 1.236719012260437, 1.2038058042526245, 1.0759365558624268, 1.431139349937439, 1.2550231218338013, 1.2020180225372314, 1.0371735095977783, 1.073333740234375, 1.1300930976867676, 1.2481902837753296, 1.1829724311828613, 1.4532854557037354, 1.5914497375488281, 1.0763355493545532, 1.407839059829712, 1.2199997901916504, 1.0144307613372803, 1.179396390914917, 1.2108381986618042, 1.1760258674621582, 1.0960580110549927, 1.2304105758666992, 1.1804431676864624, 1.4765299558639526, 1.2621876001358032, 1.26485276222229, 1.42537260055542, 1.2861050367355347, 1.0368027687072754, 1.09575355052948, 1.2017220258712769, 1.0384236574172974, 0.9582634568214417, 0.9529632329940796, 1.1756027936935425, 0.8997321724891663]",215.67215538024902,0.716825865250266,2.3,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0}",366,49.69759806462761,"[1.7840012311935425, 1.2740252017974854, 1.3374531269073486, 1.252493977546692, 1.41179358959198, 1.2932205200195312, 1.5195473432540894, 1.2523443698883057, 1.339686393737793, 1.4498497247695923, 1.2557018995285034, 1.344059944152832, 1.653456449508667, 1.4600063562393188, 1.2045419216156006, 1.3999484777450562, 1.2386823892593384, 1.151533603668213, 1.3738938570022583, 1.3728241920471191, 1.098257064819336, 1.270426869392395, 1.171453595161438, 1.4674855470657349, 1.121471881866455, 1.239758014678955, 1.4328179359436035, 1.2353460788726807, 1.1208914518356323, 1.0978291034698486, 1.2414145469665527, 1.6013221740722656, 1.1771317720413208, 0.8115392327308655, 1.6075973510742188, 1.1022082567214966, 1.1829546689987183, 1.2315094470977783, 1.291797161102295, 1.2862712144851685, 1.092151165008545, 1.3504109382629395, 1.4666290283203125, 1.3006705045700073, 0.9479213953018188, 0.9118385314941406, 1.1186057329177856, 0.9751750826835632, 1.4152443408966064, 1.0399283170700073, 1.2826546430587769, 1.2056502103805542, 1.255252718925476, 1.4505761861801147, 1.234291672706604, 1.1029810905456543, 1.1203423738479614, 1.0207312107086182, 1.2644122838974, 1.07619309425354, 1.2212319374084473, 1.1472970247268677, 1.5631670951843262, 1.4925445318222046, 1.0464941263198853, 1.2247775793075562, 1.1139352321624756, 1.3165533542633057, 1.2750924825668335, 1.3670884370803833, 1.0438570976257324, 1.1925169229507446, 1.3381909132003784, 0.9041295647621155, 1.1039090156555176, 1.2258855104446411, 1.3104661703109741, 1.1890196800231934, 1.2853995561599731, 1.4950028657913208, 1.0955380201339722, 1.2509113550186157, 1.3236676454544067, 1.090002417564392, 1.2230737209320068, 1.1382896900177002, 1.0323189496994019, 1.1682950258255005, 1.2890816926956177, 1.3283143043518066, 1.226155400276184, 1.2488240003585815, 1.3145333528518677, 1.0225659608840942, 1.2201732397079468, 1.465051293373108, 0.9308076500892639, 0.789793074131012, 1.211313009262085, 1.4034669399261475]",227.21844124794006,0.8361088373384423,2.3,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0001}",366,74.19215482979091,"[1.6212451457977295, 1.2783945798873901, 1.1801313161849976, 1.3582738637924194, 1.280063509941101, 1.2478944063186646, 1.283747911453247, 0.9691229462623596, 1.1302340030670166, 1.4246037006378174, 1.0623717308044434, 1.1038508415222168, 1.3308027982711792, 1.2466888427734375, 1.5036284923553467, 1.160593867301941, 1.4857597351074219, 1.1932520866394043, 1.6973958015441895, 1.193624496459961, 1.3863478899002075, 1.323272466659546, 1.22216796875, 1.0011659860610962, 1.1800541877746582, 0.9778997302055359, 1.0836098194122314, 1.2383910417556763, 1.1879887580871582, 0.7637471556663513, 1.407555103302002, 1.1364725828170776, 1.2120356559753418, 1.2886754274368286, 1.1216905117034912, 1.3305081129074097, 1.0601387023925781, 1.246317982673645, 0.8297978043556213, 1.0193049907684326, 1.2986470460891724, 1.1837475299835205, 1.2742851972579956, 1.4819042682647705, 1.0711407661437988, 1.2451735734939575, 1.6410735845565796, 2.019412040710449, 1.2627838850021362, 1.228707194328308, 0.8282299637794495, 1.2346285581588745, 1.527592420578003, 1.0892677307128906, 1.5022982358932495, 1.0383062362670898, 3.624340057373047, 1.4437278509140015, 1.5520298480987549, 1.2827398777008057, 0.8520631790161133, 1.159183382987976, 0.8572311401367188, 1.8572758436203003, 0.9509550333023071, 1.1873869895935059, 0.9815720915794373, 1.3631926774978638, 0.8781967163085938, 1.034193754196167, 1.7806049585342407, 1.4228150844573975, 1.2154558897018433, 1.280867576599121, 2.0140810012817383, 1.134041428565979, 1.4368199110031128, 1.214777946472168, 1.252745509147644, 1.1574435234069824, 0.9070430994033813, 1.5497077703475952, 1.2062829732894897, 1.493240237236023, 0.9827497005462646, 1.2297180891036987, 1.204223394393921, 0.9698613882064819, 1.5761958360671997, 1.067805528640747, 1.3977582454681396, 1.4592074155807495, 1.019144892692566, 1.2325841188430786, 0.9362587332725525, 1.0099858045578003, 0.981562077999115, 1.0617763996124268, 1.1420906782150269, 0.9537012577056885]",231.3591752052307,0.8826204064142639,2.3,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.001}",366,70.88301365128737,"[1.3568624258041382, 1.3364777565002441, 1.307865023612976, 1.2387131452560425, 1.3460444211959839, 1.1482491493225098, 0.9156337976455688, 1.024379849433899, 1.2398546934127808, 1.0890376567840576, 1.0309466123580933, 1.2232728004455566, 1.1494746208190918, 1.1014819145202637, 1.2077001333236694, 1.2668919563293457, 0.7696051001548767, 1.259263277053833, 0.9620767831802368, 0.7996034026145935, 1.1124948263168335, 1.091696858406067, 1.2480661869049072, 1.1915435791015625, 1.1976923942565918, 1.695541262626648, 0.9666115045547485, 0.9041521549224854, 1.4401581287384033, 1.031669020652771, 1.3471589088439941, 1.114371657371521, 0.9203720688819885, 0.965758740901947, 1.008266806602478, 1.2058721780776978, 1.082608938217163, 1.171268343925476, 1.3790032863616943, 0.9998419284820557, 1.420148253440857, 0.897946298122406, 1.4316635131835938, 1.0953688621520996, 1.3733643293380737, 0.8027021884918213, 1.0795905590057373, 1.2476527690887451, 0.8188515305519104, 1.1315382719039917, 1.2215161323547363, 1.0122976303100586, 1.0519380569458008, 1.1022430658340454, 1.2887006998062134, 1.0973987579345703, 1.3508720397949219, 1.010576605796814, 1.000213623046875, 0.8674876689910889, 1.3263911008834839, 0.9856289029121399, 1.085983157157898, 1.1019688844680786, 1.1411601305007935, 1.2384529113769531, 0.9464483261108398, 1.4774746894836426, 1.0055583715438843, 1.490473985671997, 1.0338666439056396, 1.179213047027588, 1.3584213256835938, 1.1675190925598145, 1.1169134378433228, 1.3168925046920776, 1.1748199462890625, 1.5763636827468872, 1.3731715679168701, 1.3046828508377075, 0.9182767271995544, 1.1477500200271606, 1.0763955116271973, 1.5378409624099731, 0.9175822734832764, 1.4009981155395508, 1.389737606048584, 1.1459096670150757, 1.3494800329208374, 1.3051981925964355, 0.9641993045806885, 1.1678136587142944, 1.091479778289795, 1.268345594406128, 1.4812861680984497, 1.1254976987838745, 1.0977349281311035, 0.8445495367050171, 1.2045564651489258, 1.1369357109069824]",231.36695647239685,0.883443935141379,2.1,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.0}",366,64.70537411439433,"[1.2493749856948853, 1.4141277074813843, 1.3352717161178589, 1.18333899974823, 1.3309112787246704, 1.306435465812683, 1.2523115873336792, 1.2735971212387085, 1.1551995277404785, 1.0342520475387573, 1.2041751146316528, 1.0162235498428345, 1.3057630062103271, 1.1849918365478516, 1.4149571657180786, 1.1641128063201904, 1.1213382482528687, 1.0024529695510864, 1.256217122077942, 1.236891508102417, 1.163543939590454, 1.1993485689163208, 1.221704125404358, 0.8850080370903015, 0.9474472403526306, 1.0257073640823364, 1.0463229417800903, 0.8827319741249084, 1.1236143112182617, 1.4012147188186646, 0.9690294861793518, 1.0236705541610718, 0.930625319480896, 1.090230941772461, 1.1461234092712402, 1.0559287071228027, 0.9480882287025452, 1.0768929719924927, 1.0559760332107544, 1.2085076570510864, 1.0321030616760254, 1.1384663581848145, 1.1946431398391724, 1.2591357231140137, 1.230554461479187, 1.252777099609375, 1.220824122428894, 1.0338788032531738, 1.4977058172225952, 1.0953444242477417, 1.3122994899749756, 1.065328598022461, 1.3069541454315186, 0.907593309879303, 1.271206021308899, 1.0299687385559082, 1.0476279258728027, 0.7497257590293884, 1.3502238988876343, 0.7580899596214294, 0.940498411655426, 0.9373476505279541, 0.9878425598144531, 1.231221079826355, 1.282719373703003, 1.0575834512710571, 1.1312342882156372, 0.9993584156036377, 1.3529852628707886, 1.1301510334014893, 1.4627926349639893, 1.1424367427825928, 1.7448211908340454, 0.9767788052558899, 1.4746567010879517, 1.1014279127120972, 1.0587542057037354, 1.17118239402771, 0.8794805407524109, 0.892372190952301, 0.8621734380722046, 0.8546505570411682, 1.2619839906692505, 0.8999213576316833, 1.0337629318237305, 1.2993820905685425, 1.0471574068069458, 1.3251607418060303, 1.6337393522262573, 1.0604376792907715, 1.0936511754989624, 1.7552603483200073, 0.9502447247505188, 1.2928656339645386, 1.3708865642547607, 1.3415364027023315, 1.1451023817062378, 1.062490701675415, 1.1434048414230347, 1.1270778179168701]",226.73374891281128,0.8324754830882035,2.4,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.0001}",366,77.79505788837048,"[1.5817328691482544, 2.0181169509887695, 1.36432683467865, 1.1240371465682983, 1.2819231748580933, 1.1914622783660889, 1.2251133918762207, 1.1886004209518433, 1.285615086555481, 1.5093997716903687, 0.9568025469779968, 1.071677327156067, 0.9403075575828552, 1.1720443964004517, 1.0711779594421387, 0.9607840180397034, 0.9241579174995422, 1.5193122625350952, 0.9581590890884399, 1.5320391654968262, 1.1533105373382568, 1.2647253274917603, 1.4965652227401733, 1.3367865085601807, 1.1044389009475708, 1.1599687337875366, 0.9032273888587952, 1.4214991331100464, 1.3799166679382324, 1.319791316986084, 1.0697484016418457, 1.3794499635696411, 1.1876354217529297, 1.2361201047897339, 1.0136804580688477, 0.8472262024879456, 0.8594934344291687, 1.0796371698379517, 0.9725792407989502, 0.9473182559013367, 1.4213076829910278, 1.1651721000671387, 0.9549170136451721, 1.7646098136901855, 1.288049578666687, 1.0890722274780273, 1.431493878364563, 1.157216191291809, 1.1280609369277954, 1.109025001525879, 1.2177222967147827, 1.247572422027588, 1.1035428047180176, 1.1908230781555176, 1.0721664428710938, 1.138634443283081, 1.0432331562042236, 1.2842267751693726, 0.878716230392456, 1.1646560430526733, 1.1161308288574219, 1.0634739398956299, 1.0177844762802124, 1.0987550020217896, 0.9992687106132507, 0.8428627252578735, 0.8908472657203674, 0.8721292614936829, 1.3631987571716309, 1.308700442314148, 1.2695775032043457, 0.7205957770347595, 0.9462824463844299, 0.9673860669136047, 1.1427935361862183, 1.033244252204895, 0.8488601446151733, 1.2942785024642944, 1.2722119092941284, 1.0988843441009521, 1.0576353073120117, 1.1897377967834473, 1.2177783250808716, 1.0567376613616943, 1.1770755052566528, 1.1014494895935059, 1.0709155797958374, 0.9372743964195251, 1.1462469100952148, 0.935668408870697, 1.590414047241211, 1.1697009801864624, 1.1757256984710693, 1.008317470550537, 1.350030779838562, 0.9378367066383362, 1.1199603080749512, 0.9832796454429626, 0.8893361687660217, 0.8693503737449646]",231.84134316444397,0.8849038669417576,2.1,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.001}",366,80.42163469846207,"[1.5036373138427734, 0.9713615775108337, 1.0657087564468384, 1.456532597541809, 1.0228809118270874, 1.3382827043533325, 1.0680819749832153, 1.3804978132247925, 1.172143578529358, 1.360167384147644, 1.2063337564468384, 1.405037760734558, 1.2633155584335327, 1.2254631519317627, 1.1124235391616821, 1.3636828660964966, 1.5409530401229858, 1.0971261262893677, 1.4807454347610474, 0.9840241074562073, 1.1608805656433105, 1.0189793109893799, 1.2666857242584229, 1.2669752836227417, 1.2877243757247925, 1.2766070365905762, 1.2082630395889282, 1.018275260925293, 0.895785391330719, 0.9427239894866943, 1.143433690071106, 1.0017175674438477, 1.1921967267990112, 1.4809058904647827, 1.1193079948425293, 1.563331127166748, 1.0173628330230713, 1.6431884765625, 1.3877326250076294, 1.247300386428833, 1.052993893623352, 1.497310996055603, 1.0232117176055908, 1.1264514923095703, 1.121161937713623, 1.259280800819397, 1.1828385591506958, 1.0270764827728271, 1.481387972831726, 1.2793160676956177, 1.5242847204208374, 1.1363455057144165, 1.1902306079864502, 1.0039540529251099, 1.2990731000900269, 1.1362004280090332, 0.9944754242897034, 1.1481883525848389, 1.1428864002227783, 1.1704357862472534, 1.1663609743118286, 1.164616346359253, 1.1138352155685425, 1.1796460151672363, 1.4605507850646973, 1.0382877588272095, 1.4806065559387207, 1.0880488157272339, 0.866314172744751, 1.241419792175293, 0.9899828433990479, 1.2417654991149902, 0.9565419554710388, 1.1941606998443604, 1.2512333393096924, 0.9854848384857178, 0.9521804451942444, 1.4241414070129395, 1.168512225151062, 1.2567757368087769, 1.00215482711792, 1.1145628690719604, 1.18923819065094, 1.237140417098999, 0.9680206179618835, 1.0369197130203247, 1.0789713859558105, 1.001668930053711, 1.1320366859436035, 1.6003737449645996, 1.3095440864562988, 1.2537190914154053, 1.1671427488327026, 0.8445562124252319, 1.4567077159881592, 1.2372976541519165, 0.7980462908744812, 1.9205899238586426, 0.9778680205345154, 1.0570462942123413]",231.3427791595459,0.8821410270027035,2.6,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.0}",366,56.013478486262315,"[1.7703152894973755, 1.612290859222412, 1.57220458984375, 1.3898981809616089, 1.4138458967208862, 1.338066816329956, 1.3133769035339355, 1.2522426843643188, 1.2944459915161133, 1.2846828699111938, 1.3015763759613037, 1.2997021675109863, 1.4337245225906372, 1.2612396478652954, 1.2850356101989746, 1.204930305480957, 1.0439119338989258, 1.5996149778366089, 1.1893763542175293, 1.6636340618133545, 1.4150546789169312, 1.1605207920074463, 1.3425192832946777, 1.1884654760360718, 1.0989831686019897, 1.4635300636291504, 1.2445892095565796, 1.6491607427597046, 0.9698579907417297, 1.0665264129638672, 1.0717929601669312, 1.2477447986602783, 1.382979393005371, 1.1793681383132935, 1.4328898191452026, 1.3785641193389893, 1.1472468376159668, 1.5804940462112427, 1.1351701021194458, 1.359330415725708, 1.2881792783737183, 1.2228347063064575, 1.1770565509796143, 1.1623073816299438, 1.2551970481872559, 1.3355978727340698, 1.1138383150100708, 1.3910733461380005, 0.9317951798439026, 1.2796928882598877, 1.5906602144241333, 0.9735260009765625, 1.3360944986343384, 1.0214333534240723, 1.113044023513794, 0.8817790746688843, 1.1042218208312988, 0.9816856384277344, 1.0192315578460693, 1.2961028814315796, 1.1276559829711914, 1.7374035120010376, 1.322187900543213, 0.9666242599487305, 0.9019437432289124, 1.3960342407226562, 0.9771348834037781, 1.3043428659439087, 0.9867081046104431, 1.227661371231079, 1.1512467861175537, 1.1006144285202026, 1.3220981359481812, 1.140404462814331, 1.202055811882019, 1.2853823900222778, 1.0639525651931763, 0.8531807065010071, 1.0413521528244019, 0.8717890381813049, 1.2841650247573853, 1.4224557876586914, 1.2317055463790894, 0.8746874332427979, 1.4138846397399902, 1.0823761224746704, 1.2558751106262207, 1.3811453580856323, 0.8662818670272827, 1.3674824237823486, 1.032781720161438, 1.2414755821228027, 1.300223469734192, 1.105820894241333, 1.4438567161560059, 1.05051851272583, 1.466383457183838, 1.2231273651123047, 0.8637834191322327, 1.4107472896575928]",228.02480697631836,0.8385574817657471,2.2,7.1
"{'dropout_prob': 0.5, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.0001}",366,66.21738379125627,"[1.7472423315048218, 1.7718886137008667, 1.678689956665039, 1.6154181957244873, 1.5778377056121826, 1.2496514320373535, 1.4672290086746216, 2.1967599391937256, 1.4397701025009155, 1.4268492460250854, 1.154783010482788, 1.2983402013778687, 1.386712908744812, 1.0760555267333984, 1.4262274503707886, 1.3446000814437866, 1.6204787492752075, 1.1363301277160645, 1.6465802192687988, 1.0049506425857544, 1.0810966491699219, 1.2536511421203613, 1.1497293710708618, 1.3304388523101807, 1.2514437437057495, 1.4454203844070435, 0.8614311814308167, 1.1082701683044434, 1.127423644065857, 1.3155392408370972, 1.3873902559280396, 1.0623270273208618, 0.8575026988983154, 1.1360265016555786, 0.9979628920555115, 1.3337737321853638, 0.8334077596664429, 1.1016051769256592, 1.2194513082504272, 1.0054534673690796, 1.1435304880142212, 1.044451117515564, 0.8988624215126038, 0.8649593591690063, 1.1945282220840454, 1.1245355606079102, 1.0876072645187378, 1.1660218238830566, 1.0975040197372437, 1.0439352989196777, 0.990229070186615, 0.8091427087783813, 0.9451420307159424, 1.254528284072876, 1.1017780303955078, 0.9576067328453064, 1.2685014009475708, 1.1828535795211792, 1.0866400003433228, 1.104806900024414, 1.2073115110397339, 1.2113529443740845, 0.7788971066474915, 1.1735483407974243, 1.176249623298645, 1.0449153184890747, 1.205545425415039, 1.0122485160827637, 0.9451761841773987, 1.0344672203063965, 0.8032161593437195, 1.2705307006835938, 1.2807347774505615, 0.8867490887641907, 0.956055223941803, 1.1241782903671265, 1.290357232093811, 1.698917269706726, 0.8569612503051758, 1.0236883163452148, 0.9267746210098267, 0.9921300411224365, 1.2585009336471558, 1.3355321884155273, 0.9115062952041626, 0.8870201706886292, 1.1825332641601562, 1.263634204864502, 1.0240702629089355, 1.3543239831924438, 1.246947169303894, 1.1959797143936157, 1.0172911882400513, 0.9462077617645264, 0.9391099810600281, 0.9362897276878357, 0.8725895285606384, 0.9139258861541748, 1.2663393020629883, 1.095890998840332]",231.88998413085938,0.8867261488793304,2.2,7.1
